"nct_id","condition","intervention_type","intervention","overall_status","country","brief_title","study_description","date"
"NCT01042379","Breast Cancer","Drug","Talazoparib plus Irinotecan","Recruiting","United States","I-SPY TRIAL: Neoadjuvant and Personalized Adaptive Novel Agents to Treat Breast Cancer","The purpose of this study is to further advance the ability to practice personalized medicine by learning which new drug agents are most effective with which types of breast cancer tumors and by learning more about which early indicators of response (tumor analysis prior to surgery via magnetic resonance imaging (MRI) images along with tissue and blood samples) are predictors of treatment success.","2031-12-31"
"NCT01042379","Breast Cancer","Drug","T-DM1 and Pertuzumab","Recruiting","United States","I-SPY TRIAL: Neoadjuvant and Personalized Adaptive Novel Agents to Treat Breast Cancer","The purpose of this study is to further advance the ability to practice personalized medicine by learning which new drug agents are most effective with which types of breast cancer tumors and by learning more about which early indicators of response (tumor analysis prior to surgery via magnetic resonance imaging (MRI) images along with tissue and blood samples) are predictors of treatment success.","2031-12-31"
"NCT01042379","Breast Cancer","Drug","Trilaciclib with or without trastuzumab + pertuzumab","Recruiting","United States","I-SPY TRIAL: Neoadjuvant and Personalized Adaptive Novel Agents to Treat Breast Cancer","The purpose of this study is to further advance the ability to practice personalized medicine by learning which new drug agents are most effective with which types of breast cancer tumors and by learning more about which early indicators of response (tumor analysis prior to surgery via magnetic resonance imaging (MRI) images along with tissue and blood samples) are predictors of treatment success.","2031-12-31"
"NCT01042379","Breast Cancer","Drug","Tucatinib plus trastuzumab and pertuzumab","Recruiting","United States","I-SPY TRIAL: Neoadjuvant and Personalized Adaptive Novel Agents to Treat Breast Cancer","The purpose of this study is to further advance the ability to practice personalized medicine by learning which new drug agents are most effective with which types of breast cancer tumors and by learning more about which early indicators of response (tumor analysis prior to surgery via magnetic resonance imaging (MRI) images along with tissue and blood samples) are predictors of treatment success.","2031-12-31"
"NCT01042379","Breast Cancer","Drug","VV1 + Cemiplimab","Recruiting","United States","I-SPY TRIAL: Neoadjuvant and Personalized Adaptive Novel Agents to Treat Breast Cancer","The purpose of this study is to further advance the ability to practice personalized medicine by learning which new drug agents are most effective with which types of breast cancer tumors and by learning more about which early indicators of response (tumor analysis prior to surgery via magnetic resonance imaging (MRI) images along with tissue and blood samples) are predictors of treatment success.","2031-12-31"
"NCT01054196","Multiple Myeloma","Drug","lenalidomide","Active, not recruiting","United States","Lenalidomide Plus Melphalan as a Preparative Regimen for Autologous Stem Cell Transplantation in Relapsed Multiple Myeloma: A Phase 1 / 2 Study","A) Phase 1: To determine the maximal tolerated dose (MTD) of lenalidomide that can be safely added to high-dose melphalan prior to autologous stem cell transplantation (ASCT).

B) Phase 2: To determine whether the addition of high-dose lenalidomide to ASCT followed by maintenance standard-dose lenalidomide improves the response rate and duration of response for relapsed multiple myeloma (RMM).","2025-12-31"
"NCT01054196","Multiple Myeloma","Drug","melphalan","Active, not recruiting","United States","Lenalidomide Plus Melphalan as a Preparative Regimen for Autologous Stem Cell Transplantation in Relapsed Multiple Myeloma: A Phase 1 / 2 Study","A) Phase 1: To determine the maximal tolerated dose (MTD) of lenalidomide that can be safely added to high-dose melphalan prior to autologous stem cell transplantation (ASCT).

B) Phase 2: To determine whether the addition of high-dose lenalidomide to ASCT followed by maintenance standard-dose lenalidomide improves the response rate and duration of response for relapsed multiple myeloma (RMM).","2025-12-31"
"NCT01081951","Ovarian Cancer","Drug","carboplatin","Active, not recruiting","United States","Study to Compare the Efficacy and Safety of Olaparib When Given in Combination With Carboplatin and Paclitaxel, Compared With Carboplatin and Paclitaxel in Patients With Advanced Ovarian Cancer","To compare the efficacy of olaparib in combination with paclitaxel and carboplatin (AUC4) when compared with carboplatin (AUC6) and paclitaxel alone in patients with advanced ovarian cancer.","2022-12-30"
"NCT01081951","Ovarian Cancer","Drug","Drug: carboplatin","Active, not recruiting","United States","Study to Compare the Efficacy and Safety of Olaparib When Given in Combination With Carboplatin and Paclitaxel, Compared With Carboplatin and Paclitaxel in Patients With Advanced Ovarian Cancer","To compare the efficacy of olaparib in combination with paclitaxel and carboplatin (AUC4) when compared with carboplatin (AUC6) and paclitaxel alone in patients with advanced ovarian cancer.","2022-12-30"
"NCT01081951","Ovarian Cancer","Drug","olaparib","Active, not recruiting","United States","Study to Compare the Efficacy and Safety of Olaparib When Given in Combination With Carboplatin and Paclitaxel, Compared With Carboplatin and Paclitaxel in Patients With Advanced Ovarian Cancer","To compare the efficacy of olaparib in combination with paclitaxel and carboplatin (AUC4) when compared with carboplatin (AUC6) and paclitaxel alone in patients with advanced ovarian cancer.","2022-12-30"
"NCT01081951","Ovarian Cancer","Drug","paclitaxel","Active, not recruiting","United States","Study to Compare the Efficacy and Safety of Olaparib When Given in Combination With Carboplatin and Paclitaxel, Compared With Carboplatin and Paclitaxel in Patients With Advanced Ovarian Cancer","To compare the efficacy of olaparib in combination with paclitaxel and carboplatin (AUC4) when compared with carboplatin (AUC6) and paclitaxel alone in patients with advanced ovarian cancer.","2022-12-30"
